pct_scrandom	mouse_move_total_rel_distance	screen_height	session_duration	pct_click_product_info	pct_scroll_move_duration	pct_mouse_move	total_load_time	ack	session_id	scroll_move_total_rel_distance	pct_mouse_click	product_ean	user_id	wild_mouse_duration	session_start	browser_name	screen_width	pct_input	pct_rage_click	pct_click	pct_doubleclick	pct_wild_mouse	page_activity_duration	pct_scroll_move
47.69449	10.61730	800	188.48571	22.77978	15.71573	6.22176	2.81510	0.00000	400813	8.95994	11.61914	5227789159988	628	11.58754	2019-05-18 09:45:33	chrome	lower	0.00564	82.89259	13.16763	12.53996	48.14748	13.48164	55.14564
57.80368	9.70446	1080	163.69192	60.72162	9.74537	11.30167	0.31877	1.00000	23597	11.72125	13.87630	3504402766719	1807	12.72128	2019-10-10 06:31:33	chrome	1920	0.01724	74.85823	12.78496	9.02520	36.88208	13.59077	76.97373
31.51918	9.82171	1024	16.25477	67.79455	14.13402	6.65246	3.37315	0.00000	371847	13.17327	9.00545	4967773050501	51	8.84909	2022-12-23 18:43:55	chrome	800	0.00037	72.08164	13.10315	10.39789	46.37381	12.22340	49.53416
28.21683	9.54093	lower	38.30745	35.45389	15.05275	9.16660	11.21176	1.00000	955590	9.59878	10.80446	0776455017503	60	16.94219	2019-10-13 06:36:52	safari	1920	1.17071	49.76034	13.46596	12.52338	44.99938	14.26541	42.20259
35.47519	10.90920	600	185.79119	59.78550	11.88437	9.72071	1.82567	1.00000	1342489	11.66022	15.43528	9246291509438	1065	11.14546	2019-09-25 05:18:06	opera	1366	0.00363	47.78653	13.51098	10.20470	52.15155	15.38951	46.52092
68.80477	13.52332	lower	125.70325	46.34493	13.64911	13.42619	3.38735	1.00000	486193	13.18529	12.85932	3429153658444	2339	14.55710	2023-08-29 08:28:24	edge	1024	0.10785	52.12745	12.41037	8.97924	35.65417	13.55264	74.73235
64.92506	13.03649	1080	97.04654	62.01671	15.72849	9.36614	6.46444	0.00000	1300194	12.65820	13.58987	9929309472626	2455	11.34918	2021-02-21 15:36:16	mobile	lower	0.00437	54.10312	11.69332	11.35089	40.41218	11.65441	67.13093
45.33913	11.86736	768	184.42122	59.18680	14.24813	12.04193	2.30964	1.00000	1030612	12.12266	12.03198	4230541364873	180	15.38456	2019-04-17 06:19:15	mobile	1366	0.24664	63.01316	12.51877	13.26618	58.37096	12.96523	57.02669
24.95272	10.76818	800	60.67565	55.31470	16.45692	5.20541	1.95507	0.00000	319087	10.49965	10.47603	7349549381038	312	9.99891	2022-12-11 21:02:53	chrome	1024	0.00121	52.45020	13.61166	10.36896	44.69598	11.25826	40.42265
35.48791	12.00797	800	101.07523	54.66882	13.67162	10.63704	0.41297	0.00000	789022	13.03956	12.93374	8135269491459	1734	11.60231	2020-04-10 08:01:05	safari	1024	0.00565	58.60465	11.00254	12.93208	39.03125	12.88020	51.40046
21.03924	12.84633	lower	113.27458	46.23203	14.24375	11.06992	1.15713	0.00000	751332	13.06786	12.56582	2655678107735	254	11.86951	2021-01-16 04:52:24	edge	800	0.00739	47.70322	14.40130	12.06891	46.35781	13.16986	45.47366
38.68120	12.38511	higher	189.91569	42.32053	16.97363	8.64867	3.04090	1.00000	1425484	11.15263	12.75444	1353455526465	2333	13.60762	2019-09-01 12:27:31	mobile	1280	0.04175	34.62951	14.17319	12.00123	58.46767	14.03413	43.59809
44.13027	10.23926	768	57.45014	28.80332	14.13882	8.04442	4.04569	0.00000	77928	11.05975	9.65428	5646047985358	1576	11.66747	2020-12-19 08:18:41	mobile	1024	0.00603	60.37719	12.15766	11.59253	49.69774	14.64513	37.93510
42.19501	10.89874	lower	129.44965	53.42955	11.15033	9.64419	2.99876	1.00000	273367	9.46002	13.85604	1442871206928	1439	10.99963	2020-08-19 14:25:22	mobile	higher	0.00311	47.67112	14.37477	10.26688	65.14270	13.45089	54.69030
41.72055	12.94569	1024	95.56778	58.83248	12.84076	10.45017	6.87294	1.00000	141293	12.05451	16.90139	8406504937088	852	9.97433	2020-03-26 20:40:33	other	1920	0.00118	62.44475	13.02318	12.21600	44.40267	13.01320	63.10504
36.26810	9.93550	1080	293.06663	50.20465	14.22239	7.12749	3.96380	0.00000	1461728	10.70948	9.27793	5489559802368	234	10.88188	2020-11-01 15:55:05	chrome	1024	0.00279	44.62156	12.90295	11.52273	59.89175	11.78019	38.56006
53.76034	11.83068	600	187.33603	70.94733	11.03089	12.48697	9.64488	1.00000	740554	12.40472	16.96714	5093426549050	2414	13.04288	2019-05-29 18:13:48	chrome	1280	0.02378	65.94126	15.53454	9.74520	64.74563	15.07318	27.31067
59.58984	12.51274	1080	162.66372	50.55266	14.92855	11.89007	3.89724	1.00000	591002	11.38938	11.15878	4199302428813	1972	15.51295	2023-02-22 22:47:39	edge	1280	0.28039	47.69370	12.90758	12.31232	47.78879	14.46548	73.23041
69.71935	14.00674	1080	181.60177	29.90396	13.54137	14.35655	4.95570	1.00000	1115235	13.83779	12.13071	6591637537686	1679	14.47554	2022-09-21 22:12:45	mobile	1366	0.09941	52.30282	13.82611	9.89438	40.49651	14.22846	38.69953
35.48771	11.20760	800	69.17193	41.34406	16.01201	10.51300	2.41427	1.00000	507165	14.24632	10.31640	2607195840329	2030	14.55133	2019-05-20 03:52:35	edge	1280	0.10724	77.32011	13.16617	14.55847	64.95296	13.39821	58.35317
39.79338	14.52066	1024	108.44450	50.62272	14.84471	12.98182	1.02882	1.00000	1167811	13.59299	12.99907	6695449805800	1369	13.07589	2021-04-21 00:56:37	edge	1280	0.02458	39.22548	14.52483	11.61134	49.88933	12.15087	61.14408
62.29548	12.02120	1080	225.87371	64.88794	13.99972	10.44851	1.13854	0.00000	403604	11.42534	12.21827	9449307860329	1137	12.00874	2022-03-20 06:24:07	chrome	1280	0.00846	56.92436	14.21358	15.56224	50.98555	12.38802	40.26255
44.31043	10.99544	768	61.91968	60.34895	14.63206	9.18864	10.65472	1.00000	943707	10.30647	11.52889	6153810766018	1728	14.13166	2021-05-06 16:33:22	chrome	800	0.07050	60.51235	13.40429	10.30092	55.07693	12.58927	33.40390
53.72044	12.41083	1080	236.35244	45.45573	15.83992	9.85628	11.45706	1.00000	280458	12.81590	12.66468	7997870567296	831	13.16359	2022-02-15 21:04:26	firefox	lower	0.02685	46.99448	15.72143	11.19537	51.22696	13.09329	33.86099
20.81851	12.61676	800	203.37332	50.01305	12.42523	11.98545	0.58955	1.00000	290281	12.96621	15.81947	8436936522453	2386	11.60096	2020-01-03 19:09:17	mobile	1280	0.00568	49.34709	14.78043	13.22243	46.93872	13.90621	45.64168
39.30453	9.19129	800	176.42873	61.03710	14.47354	8.23589	2.16561	1.00000	454089	11.40198	10.98350	9182158060844	2264	14.44103	2023-05-13 04:47:46	safari	1920	0.09602	58.77006	15.45561	10.70045	42.99506	13.12141	54.22721
37.98408	13.99769	600	105.79541	37.60060	16.44976	10.93929	0.70283	1.00000	757067	12.99579	13.44480	6377725380071	1571	13.25966	2018-12-31 05:39:36	edge	800	0.02954	59.32975	12.63764	11.29713	54.77395	11.71132	38.04742
56.19006	10.23062	1080	163.16521	50.14286	15.83934	5.42490	2.26642	0.00000	936294	12.13059	10.56487	3215325138780	547	9.33122	2019-11-27 01:30:21	firefox	lower	0.00064	49.49548	12.96294	10.80314	59.37227	12.89308	40.13576
51.02312	14.21070	1080	167.88927	44.71866	13.60694	15.94460	1.68392	1.00000	1237027	12.74780	12.33097	3425192965642	933	17.26833	2020-11-19 20:42:36	opera	800	1.62201	58.58563	14.97685	11.61818	55.96397	12.99016	54.03194
62.80239	12.33760	768	241.84145	74.68576	14.78680	13.75117	6.30710	1.00000	482829	10.85538	9.76387	6963551721951	2041	18.60157	2020-05-28 10:52:06	edge	1920	6.15270	47.27616	13.23513	13.51273	53.50690	14.48247	50.64510
33.59142	10.84313	800	165.89929	68.78535	10.40092	11.82780	0.48472	1.00000	1089380	11.23251	15.12342	9016805600025	2255	12.97394	2020-10-16 06:31:29	chrome	1920	0.02216	57.70498	15.28107	9.99987	42.20475	14.26498	47.51920
50.56337	10.50530	1024	134.94478	39.86759	10.76030	11.93200	8.24643	1.00000	1437593	12.66837	13.18911	2127172693026	559	12.31449	2023-05-05 02:23:38	chrome	1920	0.01153	52.04208	12.92852	13.36540	37.06341	12.02508	42.15492
41.73794	12.18754	768	40.18316	41.13952	15.08757	9.83193	5.04162	0.00000	617481	11.71683	11.59463	7839210102319	20	12.31227	2022-02-21 07:03:57	edge	lower	0.01146	62.40122	13.38732	13.87314	49.80149	13.78667	44.59388
47.05549	8.57486	768	152.12322	58.95941	14.57292	6.87163	1.13052	0.00000	514910	11.04901	11.35796	7854297182436	2215	12.27628	2021-01-09 20:32:21	edge	lower	0.01104	56.26216	14.52634	16.72068	48.20313	13.49861	30.87634
63.45163	12.09161	1024	274.31272	53.65751	16.92711	7.18540	2.67295	0.00000	737492	11.81492	11.03049	9164206819154	1548	11.30580	2019-05-07 12:09:38	mobile	1920	0.00423	46.25816	14.70550	9.73005	44.70522	13.37450	59.80883
46.89831	12.57596	1080	228.51405	50.58558	16.23732	10.15984	1.67723	0.00000	1187186	11.70658	10.88043	0128986791498	771	14.48077	2020-04-15 07:30:22	firefox	1024	0.09991	50.58323	13.36190	10.46012	64.44774	13.43297	44.36178
62.41141	9.12569	1024	241.81532	59.06756	15.07460	5.92469	10.99407	0.00000	127331	12.54853	11.73865	0375042106707	1453	9.75193	2021-05-31 17:23:39	mobile	800	0.00093	52.13217	13.90007	16.14993	46.76194	14.38493	58.19788
37.10347	14.00699	1024	149.09889	68.89353	13.95809	14.09447	1.75937	1.00000	81297	13.10840	12.47498	2303529088251	1728	14.88904	2023-04-24 22:07:39	chrome	800	0.15027	46.91402	15.30590	10.99383	35.67783	13.79568	46.56869
24.99678	11.06047	1024	146.44831	53.24437	13.71176	10.07795	1.40449	1.00000	661710	11.86152	13.97530	7447629718399	1989	14.16309	2021-01-16 14:09:30	edge	1920	0.07278	34.30470	13.90908	8.25202	43.56092	15.44232	47.23190
43.23629	10.96891	768	149.58568	89.11867	17.68545	5.60622	0.81530	0.00000	158260	10.97644	13.07099	4606469476415	736	11.37970	2019-03-29 16:57:40	edge	1366	0.00458	47.18656	12.27859	14.66093	62.61522	12.85224	21.82855
45.83199	11.62519	600	159.26131	38.36856	13.04082	11.53587	1.53253	0.00000	938825	14.38740	9.09698	8753583542109	311	11.93165	2020-12-07 23:26:51	safari	lower	0.00785	23.89747	13.04406	10.35127	48.84946	14.46204	38.96614
32.72854	12.84298	768	166.30679	58.09998	16.15876	10.22829	7.79714	0.00000	371781	12.25607	11.95587	3276097598417	605	13.87687	2019-10-06 04:40:49	edge	1280	0.05469	47.81937	14.00141	10.58375	51.57304	15.23071	62.19076
50.91093	11.39166	600	182.06759	39.83340	14.23591	10.03408	4.62597	0.00000	801828	10.51029	8.75229	8975248867048	2344	13.66439	2020-08-05 19:19:37	edge	1024	0.04421	33.93102	13.26294	10.63114	49.39411	13.40785	57.03261
58.98648	14.36659	768	110.91288	50.50606	13.76176	13.70994	3.57689	0.00000	111129	11.86861	12.20242	4834068448940	2103	13.81941	2019-04-03 11:24:24	chrome	1920	0.05161	84.09502	14.27139	12.04981	58.76315	14.88088	17.80175
34.32641	10.42926	768	163.49417	44.65499	17.07070	4.69495	1.28442	0.00000	729929	12.73914	15.37621	9271495774054	2367	9.34021	2020-03-04 14:46:24	edge	1366	0.00061	69.17973	13.59864	13.96352	47.66203	13.08523	52.58972
43.55633	10.94555	600	200.51296	52.79694	14.43479	9.87991	4.31990	1.00000	965277	9.50992	12.02773	5893524825038	1333	15.44849	2019-07-19 14:06:50	safari	1280	0.26289	43.57582	13.63701	11.38682	37.03740	14.05780	46.49107
44.03357	11.33107	1080	158.44247	50.65912	12.44376	10.38417	1.77216	1.00000	132457	12.01796	14.05664	0304960591043	1992	11.26896	2020-06-09 04:54:20	firefox	1024	0.00410	27.25167	14.89095	13.28522	36.56787	13.13245	62.41986
65.44058	11.61397	1080	129.24223	61.08535	13.73059	11.76252	2.36547	1.00000	923105	12.60308	11.54346	9442811289464	701	14.51904	2020-09-06 07:48:23	chrome	1024	0.10382	61.01760	14.30045	11.81582	45.90724	13.18126	35.09027
60.22567	13.48098	800	129.33069	68.90207	10.68230	13.19638	2.37486	1.00000	1233851	11.95712	18.04513	2643622529702	2021	11.19528	2019-06-18 17:41:29	edge	1366	0.00378	43.98402	13.30895	11.02948	61.43045	13.89008	52.22872
46.16094	12.45505	1080	241.04977	40.89619	14.22534	9.96253	7.77344	0.00000	238512	12.23511	12.14646	6475214131071	611	11.18596	2020-06-10 12:41:24	chrome	1280	0.00374	34.42751	13.71846	11.30246	57.42070	13.18827	47.23707
57.74866	13.93545	1080	100.14243	49.83117	14.02505	13.35771	1.83626	0.00000	372332	10.06907	10.25233	7410677114444	2376	14.43386	2020-11-15 03:53:55	edge	lower	0.09534	50.85776	12.34851	14.91600	47.24109	12.69514	57.61967
36.06372	12.14159	800	229.83957	41.86919	15.06792	10.04678	3.65719	0.00000	1295377	11.63636	11.12606	5987077216839	2017	12.76509	2021-11-01 13:48:22	opera	800	0.01798	53.61107	12.24964	13.53312	51.53243	13.67166	43.67177
62.36803	13.35360	higher	190.27433	11.82256	15.57501	13.80185	5.40644	1.00000	1447854	12.57150	10.99741	8822373274480	185	17.21088	2019-07-23 07:40:53	chrome	1024	1.53146	61.89739	14.42358	14.03543	48.28554	13.98238	59.41086
32.34331	11.34746	800	74.56345	60.58064	15.11706	8.48758	1.47224	0.00000	718909	12.05410	11.49246	3461810971763	503	10.99931	2020-11-04 02:28:59	mobile	1366	0.00311	60.77221	12.13353	14.97697	49.45492	15.20318	69.63664
37.36662	11.87384	1024	255.55302	50.56449	10.57417	12.43101	3.32483	1.00000	128813	12.52192	16.45135	8818942751605	2478	11.64953	2022-02-21 01:40:02	mobile	1280	0.00591	57.38012	13.47158	11.66972	45.40969	12.72315	54.25947
53.47529	11.77444	1024	248.56966	60.30922	13.85551	10.49638	1.94694	0.00000	1244836	12.40979	11.68377	0022318076676	1215	11.93880	2019-04-13 22:37:17	edge	higher	0.00791	52.46802	12.72846	14.01659	49.60762	13.70289	66.92406
51.26789	12.42488	higher	93.93714	49.27287	17.39835	9.71510	5.76790	1.00000	1469264	13.26585	12.41865	4301960735367	36	14.57970	2022-04-10 13:17:50	edge	800	0.11028	71.55368	12.93664	12.34473	41.36044	14.73850	35.68316
37.74410	11.91344	600	74.27462	38.98726	15.17350	8.52898	2.29820	0.00000	1339748	11.81474	11.68189	1255828051508	1338	11.14402	2022-09-22 11:51:37	mobile	1280	0.00360	62.87393	14.90591	11.40293	44.78074	13.03893	58.08961
47.84625	11.67349	800	122.04258	29.61694	14.96804	9.01552	3.22057	0.00000	723355	11.25879	10.14837	5847984613360	1230	12.27763	2021-09-07 01:09:55	other	1280	0.01107	51.95619	13.60505	10.75765	39.92383	14.57486	64.21557
49.58493	10.50054	1080	185.29956	46.95990	12.27933	9.29654	11.97782	1.00000	662963	10.72671	14.01573	5276950191081	1009	12.14559	2022-06-03 21:39:19	edge	800	0.00974	60.70347	14.89045	9.39174	36.20039	13.81591	42.44572
27.83194	11.78027	lower	175.64913	44.58482	9.52086	12.81694	4.85341	1.00000	508550	10.58249	15.14470	7546448418975	2306	12.02388	2023-06-19 13:47:49	chrome	1024	0.00860	65.54380	15.09011	10.99384	43.87803	13.24354	52.54907
52.05083	11.94065	768	81.54943	40.63009	15.09063	11.20318	10.68069	1.00000	499668	13.37042	11.23383	6636895214983	270	14.08299	2019-08-09 15:47:10	safari	800	0.06714	60.71902	14.54800	13.58010	39.98636	12.03746	69.64742
61.49724	12.70547	1024	153.33095	61.60423	14.21173	11.59840	3.39448	0.00000	799239	11.13767	12.14385	5658067765216	2042	13.66072	2019-06-09 18:53:54	edge	1920	0.04400	55.87713	13.75704	13.86164	52.79808	12.03666	73.92774
70.40041	9.75024	768	80.19184	63.04406	13.20266	9.63459	2.52937	1.00000	69037	13.92304	13.74408	3134081971243	403	13.02033	2022-05-05 15:47:28	edge	1024	0.02325	29.57865	13.42335	10.89626	57.57093	14.49030	51.81727
45.16958	8.00501	800	161.81473	32.74103	9.34713	11.25804	2.47900	1.00000	800585	12.95542	13.02854	0075151708419	831	14.60541	2022-10-29 23:20:45	chrome	1366	0.11317	54.48272	12.60154	6.24503	36.81435	12.54495	45.93645
25.59214	10.33850	1080	138.52113	55.68316	14.42983	9.78794	2.56476	1.00000	1375633	15.05322	14.05513	3437362246918	287	12.94845	2018-10-18 12:42:57	edge	800	0.02165	44.93070	14.57465	13.23628	50.74044	11.32852	61.01387
55.05696	11.66282	800	231.83944	48.60712	14.62080	10.03361	1.30241	1.00000	1056220	11.07593	11.11299	6016461549136	379	13.74895	2021-02-07 07:38:14	chrome	1920	0.04816	61.38597	12.85500	11.08880	44.93188	14.11280	86.05417
24.60511	11.83367	1024	99.24078	43.38615	11.57181	13.14526	0.94218	1.00000	134172	13.03682	14.96718	3411302559498	1774	13.85568	2021-12-21 09:09:25	opera	1920	0.05350	51.56287	12.68775	11.40343	52.36635	11.84779	46.50059
78.68050	10.76184	768	88.08555	55.21707	14.54748	8.90180	7.71210	0.00000	18593	10.70040	9.56775	3174218314048	715	11.76539	2022-10-07 15:47:34	edge	lower	0.00666	74.32117	12.26244	17.64934	48.44925	12.14463	37.66320
51.48709	12.62173	800	192.49817	67.19827	14.94266	10.35252	10.02977	0.00000	1395540	12.97304	12.31879	3243340092466	874	12.17037	2021-03-12 20:10:58	edge	1366	0.00998	58.52029	13.33278	11.41862	70.18784	11.29401	46.94502
80.16744	10.60767	lower	67.48377	53.23452	14.19788	8.65659	3.07355	0.00000	1258022	12.82606	11.31839	1611330501694	2494	10.75997	2021-03-09 18:12:14	mobile	800	0.00248	56.66333	15.04214	14.73124	57.06892	13.77312	41.73385
43.64737	13.04750	1024	120.61646	69.54814	16.93181	8.64507	3.89633	0.00000	1319003	11.38708	11.56867	3845548506556	17	11.78734	2023-06-25 04:04:18	firefox	1366	0.00682	28.71916	13.07236	13.41772	40.29533	11.39611	38.41259
72.91084	12.36414	lower	80.35419	42.16021	15.06610	12.63834	4.40551	1.00000	809263	12.63701	12.04988	5245027843604	1287	16.51162	2021-02-21 09:03:16	safari	lower	0.76111	45.59982	13.96545	12.96610	53.00570	13.75501	25.60094
61.32592	10.79774	lower	29.96747	59.80239	14.23267	8.47280	2.06198	1.00000	912285	11.00614	10.10662	3195609413836	1985	11.69299	2022-11-06 16:05:48	mobile	800	0.00621	59.50849	14.69276	11.70914	51.47582	12.87081	40.65740
56.23172	11.84338	lower	186.49604	33.78642	13.22610	11.33074	5.28283	0.00000	1000238	11.39989	9.66370	6255744997336	1890	12.06258	2022-01-19 17:24:56	mobile	1280	0.00898	54.79491	12.52832	16.51461	41.74064	13.32117	63.19438
42.81989	11.67562	768	-29.95002	53.45760	14.59343	9.96700	1.35236	0.00000	1451448	14.00130	9.44250	4921110030465	2331	11.82157	2023-01-26 16:44:20	other	1280	0.00707	57.67238	12.15590	9.70848	59.93338	13.75123	52.96468
54.14657	12.43945	lower	230.09506	66.34838	17.85873	6.68518	4.11910	1.00000	1130231	11.94772	12.84331	4827632687166	313	10.79172	2022-05-04 14:20:42	chrome	lower	0.00258	52.04340	12.21559	12.83871	63.95226	14.93768	69.63187
37.36324	12.05728	1080	129.98679	37.28461	9.22106	12.85209	6.27952	1.00000	1360896	10.97625	15.90188	0432600776540	350	11.16749	2021-01-12 22:10:55	safari	1366	0.00371	52.99862	12.70262	10.63599	71.16757	11.89093	67.11040
54.20987	13.89074	768	253.93923	42.20385	11.61682	14.83875	2.74307	1.00000	101866	14.73442	20.38741	9497333917272	1933	13.57970	2023-09-07 00:14:42	opera	800	0.04061	53.51030	13.15224	10.27837	34.97938	13.81214	44.90001
28.89611	11.16669	768	163.81483	43.52192	12.35072		3.38872	1.00000	856720	11.24834	13.35129	0177450846561	2248	10.52878	2020-11-06 14:23:13	edge	1920	0.00195	61.60494	13.36406	13.26535	44.93030	11.79978	71.55602
45.77207	11.41654	lower	206.44817	40.70335	14.15137	9.43623	3.34178	1.00000	1282689	9.83517	12.69622	7991924057573	1592	14.33779	2021-02-04 02:12:46	chrome	1920	0.08666	53.55251	13.35478	7.07412	62.89682	13.69854	41.08453
66.81048	12.61162	768	161.88154	34.17882	12.81855	12.47462	10.09672	0.00000	900862	12.47162	12.12539	7675792599921	1633	12.59542	2019-03-28 23:32:30	chrome	lower	0.01519	53.04210	12.98277	13.48182	74.16025	14.41508	35.09390
46.22065	14.05843	768	125.05282	67.81780	13.95280	15.89901	1.75209	1.00000	166449	13.25713	11.38493	0392213360379	1245	17.12458	2018-12-26 18:38:00	firefox	1920	1.40492	30.06367	13.88789	13.23609	22.15644	12.13709	43.37757
63.91698	14.52379	1024	142.56847	41.39249	14.81240	15.42728	1.53883	1.00000	388543	14.37046	11.66203	5435764946113	1294	15.90727	2019-11-27 13:54:59	chrome	1024	0.41587	55.46964	13.42279	14.43076	55.38319	13.52349	74.24873
37.35705	11.59476	1080	40.07793	54.19023	10.25212	11.94109	1.62042	1.00000	105941	11.95924	15.84065	8334535776065	518	11.36207	2019-09-26 10:04:25	mobile	1024	0.00450	62.11444	13.68964	10.15886	66.37341	13.56373	29.82621
37.28035	11.52828	lower	255.01382	36.39909	17.70258	7.67757	0.68059	0.00000	392055	11.66769	8.84862	0927008388636	1612	14.10487	2018-10-09 21:23:01	mobile	1920	0.06866	54.91905	13.68460	8.76145	56.34399	12.24246	50.21747
50.85443	10.69328	800	96.55654	35.72924	14.13916	10.04182	12.93586	1.00000	1491704	10.74920	10.86341	8685667076920	1176	14.97748	2023-06-26 17:47:27	safari	1024	0.16420	55.87856	13.77623	10.42418	51.71210	12.18035	70.37163
46.89729	11.31192	1024	231.62700	40.53602	14.86376	10.15881	6.51152	0.00000	812834	9.43753	11.31037	7764260847463	183	15.57121	2022-12-24 22:19:33	safari	higher	0.29723	70.15705	12.70647	12.68880	47.06327	14.20267	38.68076
62.71039	10.81109	1080	180.22460	60.37132	10.90144	10.83456	3.87464	1.00000	98498	10.54245	15.13732	4562721819898	1032	12.76549	2023-07-18 21:26:35	chrome	800	0.01802	62.69581	12.52461	8.56830	27.94638	13.54072	59.64314
50.51191	12.13354	600	142.89149	51.74758	13.05123	10.65563	1.73052	1.00000	707438	12.15723	14.60695	8496725010592	657	11.26814	2018-11-29 21:06:49	chrome	800	0.00407	66.27611	15.06639	13.36055	60.34743	12.67994	48.77453
71.57032	13.27174	768	209.84414	59.46710	11.67612	13.80904	3.18404	1.00000	224901	13.86422	16.90379	0071528349896	2103	12.01882	2020-05-14 20:09:40	firefox	800	0.00859	48.57813	12.19502	14.12580	69.27338	14.14339	36.72264
28.56655	9.43857	1080	53.89540	46.70758	13.02287	9.08701	1.57626	1.00000	844163	8.80384	12.42129	1551936377319	781	15.54317	2021-05-25 15:55:05	edge	lower	0.28900	50.67803	12.87039	9.13591	74.51367	13.63998	56.97318
55.65803	10.99996	1080	13.65471	35.26104	12.40700	12.94105	1.59613	1.00000	553395	16.33022	15.26191	8893466726797	517	13.82465	2022-06-01 12:13:11	safari	1280	0.05185	47.96742	12.31140	13.06361	50.24701	13.32193	56.56598
36.44760	10.16560	768	160.90949	28.96544	7.05322	14.25285	2.39286	1.00000	796261	12.50044	16.35920	8008679632784	2250	13.18514	2020-06-03 19:43:22	edge	1366	0.02742	70.55082	13.34646	8.68143	59.73185	14.15772	61.19906
49.01671	9.23539	768	98.20714	53.29413	12.83135	11.00871	1.87381	1.00000	850105	8.32147	11.89141	5149130535961	109	18.79085	2019-04-25 22:53:01	edge	1024	7.43488	59.47953	13.35416	10.53721	51.75493	12.52003	67.28093
57.65697	11.70772	800	143.96130	26.46568	9.51450	13.10814	2.74791	1.00000	1132535	10.72057	15.27638	4321591882247	1744	12.54735	2023-07-30 04:37:10	other	1024	0.01447	67.36828	13.85522	11.12206	45.67158	13.09162	68.37627
31.27137	11.27063	1024	124.71028	65.75013	15.38312	10.78345	3.53372	1.00000	593722	12.60401	11.04595	0100670356220	848	15.26087	2020-10-04 10:42:43	chrome	800	0.21794	47.72389	11.00817	13.88289	40.24210	13.93751	44.24676
45.57943	12.92794	800	262.45483	23.15099	12.97268	12.84188	3.12610	1.00000	984286	12.79919	11.96825	0276826522709	2377	13.88807	2020-02-24 08:37:58	edge	1920	0.05521	47.45766	14.96503	7.85695	52.58118	13.28649	45.08162
40.34979	12.19718	600	195.95150	31.70980	11.68393	12.80259	7.08723	1.00000	1158422	13.12476	16.14036	6419592555562	1059	12.63908	2018-10-06 19:44:11	chrome	lower	0.01586	78.50261	14.87376	13.01569	25.41137	14.41287	26.68751
37.20333	10.75004	1080	224.38154	54.66260	15.88097	6.84675	9.15011	1.00000	43711	10.23861	13.14662	0879294315899	2183	12.91554	2020-10-18 16:52:24	edge	1920	0.02096	38.37653	12.48539	9.07304	41.85355	13.90511	56.21416
10.58289	14.23248	1080	188.04886	50.20010	15.28303	12.83853	2.98873	0.00000	244153	8.67613	8.98086	4566069442879	2193	15.26154	2022-12-04 00:54:05	chrome	1280	0.21807	60.57997	13.03041	15.87147	51.30951	11.58101	69.87070
51.28000	10.27484	1024	139.28188	51.81824	12.45345	10.54352	1.98514	0.00000	106129	11.58587	12.16653	6100784228264	40	12.60126	2021-01-11 03:58:20	other	1280	0.01533	69.65235	12.83202	16.27851	33.88761	12.46974	68.19694
49.06099	11.24445	768	34.61938	52.02969	14.98738	9.19776	4.30587	0.00000	871793	11.08683	12.03828	0054753957531	1860	12.95487	2023-08-20 00:02:55	edge	800	0.02180	63.90987	13.20346	14.59939	35.21528	13.87385	64.75132
57.81554	11.38603	600	161.35092	61.71829	13.34326	11.43579	3.70358	0.00000	332626	9.97963	9.53734	6959695123508	70	13.85486	2019-02-24 17:12:47	chrome	lower	0.05351	66.31612	14.94888	17.19147	41.96823	14.58694	29.73264
53.60541	11.98083	lower	73.89654	67.50668	10.63719	12.34008	3.68106	1.00000	127811	11.23050	15.74787	1834319038480	930	12.06817	2022-05-15 23:46:59	edge	lower	0.00903	58.28913	12.96281	11.60016	59.49753	13.33156	20.70239
39.18829	13.63507	1080	198.94135	46.40858	17.75334	8.35895	1.96789	0.00000	466785	11.64024	12.23829	0029379249001	1577	11.75695	2021-06-03 09:28:37	edge	800	0.00660	69.33106	14.25705	12.05051	50.49964	12.27194	48.25452
61.80745	12.10282	800	201.09002	88.06582	14.92785	9.31913	4.85754	0.00000	394879	12.68787	11.98597	4425874607937	244	10.85384	2021-03-12 06:17:39	safari	1366	0.00271	44.07789	14.02311	13.78778	61.88121	12.80723	37.09034
31.78605	8.97330	600	175.34629	41.57194	14.06157	6.83573	1.74076	1.00000	939244	11.86172	9.94663	2436646764231	313	10.47232	2020-10-21 08:04:46	other	1280	0.00188	69.35816	14.57314	14.87527	51.63230	13.57576	45.23420
55.31021	11.68972	600	173.79053	57.98671	14.02139	10.04040	2.75443	0.00000	909541	11.07337	12.03567	8301330141480	2302	12.68140	2021-02-21 10:07:53	firefox	higher	0.01657	52.35610	14.94702	12.68762	53.18953	13.40111	30.73605
66.35670	13.19893	1080	120.39383	82.56359	17.11487	9.63946	9.45879	0.00000	1031259	10.73981	13.17452	0225023221304	2459	14.56582	2022-05-26 01:22:34	edge	1280	0.10878	41.39381	13.11427	11.55899	70.48102	14.05997	35.49461
41.43062	10.24195	1024	238.04647	49.97727	12.60211	9.60993	0.97924	0.00000	1313530	12.15719	8.95471	0847808458042	2113	11.30907	2022-10-14 01:20:12	edge	1024	0.00424	56.50697	13.56906	11.80615	53.68324	13.37059	56.60247
